country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","10-03-2025 23:00:00",13.204880,79.097889,NH3,3,5,4
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","10-03-2025 23:00:00",14.465052,78.824187,NO2,NA,NA,NA
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","10-03-2025 23:00:00",14.465052,78.824187,SO2,NA,NA,NA
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","10-03-2025 23:00:00",16.9872867,81.7363176,NH3,4,8,5
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","10-03-2025 23:00:00",16.9872867,81.7363176,SO2,10,19,13
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","10-03-2025 23:00:00",13.615387,79.409230,PM10,NA,NA,NA
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","10-03-2025 23:00:00",16.5150833,80.5181667,CO,6,106,62
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","10-03-2025 23:00:00",16.5150833,80.5181667,OZONE,16,65,46
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","10-03-2025 23:00:00",14.675886,77.593027,NH3,4,6,5
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","10-03-2025 23:00:00",14.675886,77.593027,CO,4,7,5
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","10-03-2025 23:00:00",13.204880,79.097889,PM2.5,24,152,72
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","10-03-2025 23:00:00",13.204880,79.097889,NO2,7,17,15
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","10-03-2025 23:00:00",26.187500,91.744194,PM10,84,152,116
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","10-03-2025 23:00:00",26.181742,91.78063,NO2,3,3,3
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","10-03-2025 23:00:00",26.349082,92.68449,PM10,48,187,100
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","10-03-2025 23:00:00",26.349082,92.68449,OZONE,1,73,43
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","10-03-2025 23:00:00",26.446912,91.439057,PM2.5,NA,NA,NA
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","10-03-2025 23:00:00",26.446912,91.439057,PM10,NA,NA,NA
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","10-03-2025 23:00:00",26.80365,84.51954,NO2,27,29,28
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","10-03-2025 23:00:00",25.251013,86.989001,SO2,NA,NA,NA
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","10-03-2025 23:00:00",25.251013,86.989001,CO,12,80,55
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","10-03-2025 23:00:00",25.265194,87.012947,PM10,NA,NA,NA
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","10-03-2025 23:00:00",25.567520,83.966379,NO2,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","10-03-2025 23:00:00",13.615387,79.409230,OZONE,49,49,49
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","10-03-2025 23:00:00",16.536107,80.594233,NO2,9,11,10
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","10-03-2025 23:00:00",16.536107,80.594233,NH3,2,4,3
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","10-03-2025 23:00:00",16.536107,80.594233,CO,22,34,30
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","10-03-2025 23:00:00",16.509717,80.612222,PM10,63,93,82
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","10-03-2025 23:00:00",26.146529,87.454184,NH3,4,4,4
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","10-03-2025 23:00:00",25.5626095,84.663264,PM2.5,37,170,91
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","10-03-2025 23:00:00",25.5626095,84.663264,NO2,6,9,7
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","10-03-2025 23:00:00",24.75746,84.366208,NH3,1,1,1
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","10-03-2025 23:00:00",16.509717,80.612222,CO,34,44,35
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","10-03-2025 23:00:00",16.509717,80.612222,OZONE,1,31,17
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","10-03-2025 23:00:00",16.554731,80.649110,PM10,46,59,53
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","10-03-2025 23:00:00",26.071318,91.87488,CO,34,66,49
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","10-03-2025 23:00:00",26.10887,91.589544,PM10,101,452,242
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","10-03-2025 23:00:00",25.567520,83.966379,NH3,NA,NA,NA
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","10-03-2025 23:00:00",25.697189,85.245900,NH3,7,15,10
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","10-03-2025 23:00:00",25.697189,85.245900,CO,14,48,32
India,Assam,Silchar,"Tarapur, Silchar - PCBA","10-03-2025 23:00:00",24.82827,92.79525,NO2,8,26,13
India,Assam,Silchar,"Tarapur, Silchar - PCBA","10-03-2025 23:00:00",24.82827,92.79525,OZONE,1,36,11
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","10-03-2025 23:00:00",26.63086,84.90051,CO,25,101,65
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","10-03-2025 23:00:00",26.63086,84.90051,OZONE,12,14,13
India,Bihar,Munger,"Town Hall, Munger - BSPCB","10-03-2025 23:00:00",25.376776,86.471523,SO2,16,30,24
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","10-03-2025 23:00:00",26.11442,85.39813,PM2.5,104,315,246
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","10-03-2025 23:00:00",26.1403345,85.3650192,NO2,9,12,9
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","10-03-2025 23:00:00",26.1403345,85.3650192,CO,84,110,97
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","10-03-2025 23:00:00",26.1209,85.3647,SO2,4,10,5
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","10-03-2025 23:00:00",21.194815,81.314770,PM2.5,51,91,64
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","10-03-2025 23:00:00",21.185571,81.343175,PM2.5,17,83,40
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","10-03-2025 23:00:00",21.185571,81.343175,PM10,38,138,79
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","10-03-2025 23:00:00",21.185571,81.343175,OZONE,7,48,25
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","10-03-2025 23:00:00",21.224231,81.408350,SO2,40,129,84
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","10-03-2025 23:00:00",22.08815,82.13737,NO2,21,48,29
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","10-03-2025 23:00:00",24.952822,84.002396,PM2.5,85,348,259
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","10-03-2025 23:00:00",24.952822,84.002396,OZONE,6,16,10
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","10-03-2025 23:00:00",30.735567,76.775714,PM10,28,193,82
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","10-03-2025 23:00:00",30.735567,76.775714,NO2,24,165,57
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","10-03-2025 23:00:00",30.735567,76.775714,SO2,13,34,20
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","10-03-2025 23:00:00",30.735567,76.775714,OZONE,3,192,89
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","10-03-2025 23:00:00",25.592539,85.227158,OZONE,14,33,22
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","10-03-2025 23:00:00",25.610369,85.132568,SO2,6,11,8
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","10-03-2025 23:00:00",25.599486,85.113666,SO2,8,19,13
India,Bihar,Patna,"Samanpura, Patna - BSPCB","10-03-2025 23:00:00",25.596727,85.085624,NH3,NA,NA,NA
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","10-03-2025 23:00:00",25.366336,87.117468,NO2,10,23,16
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","10-03-2025 23:00:00",25.892357,86.590325,NO2,NA,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","10-03-2025 23:00:00",25.859655,85.77944,PM2.5,NA,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","10-03-2025 23:00:00",25.859655,85.77944,NH3,NA,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","10-03-2025 23:00:00",25.859655,85.77944,SO2,NA,NA,NA
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","10-03-2025 23:00:00",27.308328,84.531742,SO2,5,7,6
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","10-03-2025 23:00:00",26.63086,84.90051,PM2.5,NA,NA,NA
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","10-03-2025 23:00:00",26.63086,84.90051,NO2,22,36,29
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","10-03-2025 23:00:00",26.63086,84.90051,SO2,NA,NA,NA
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","10-03-2025 23:00:00",25.586562,85.043586,NH3,2,3,3
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","10-03-2025 23:00:00",25.592539,85.227158,PM2.5,90,173,135
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","10-03-2025 23:00:00",25.592539,85.227158,NO2,6,17,9
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","10-03-2025 23:00:00",25.592539,85.227158,NH3,5,6,6
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","10-03-2025 23:00:00",22.118125,83.140608,CO,39,76,57
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","10-03-2025 23:00:00",22.368195,82.746431,NO2,32,75,42
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","10-03-2025 23:00:00",25.560083,87.553265,PM10,29,92,56
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","10-03-2025 23:00:00",25.560083,87.553265,NO2,11,17,14
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","10-03-2025 23:00:00",25.560083,87.553265,CO,15,48,30
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","10-03-2025 23:00:00",22.368195,82.746431,SO2,23,95,36
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","10-03-2025 23:00:00",22.348441,82.549611,CO,20,42,30
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","10-03-2025 23:00:00",22.348441,82.549611,OZONE,35,36,36
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","10-03-2025 23:00:00",22.126650,83.483212,NO2,27,71,46
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","10-03-2025 23:00:00",22.126650,83.483212,SO2,4,8,6
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","10-03-2025 23:00:00",22.1910172,83.5197009,NH3,1,3,2
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","10-03-2025 23:00:00",22.1910172,83.5197009,SO2,8,88,24
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","10-03-2025 23:00:00",22.1910172,83.5197009,CO,31,126,43
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","10-03-2025 23:00:00",21.258815,81.578979,NH3,5,7,7
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","10-03-2025 23:00:00",21.258815,81.578979,SO2,10,51,21
India,Delhi,Delhi,"Alipur, Delhi - DPCC","10-03-2025 23:00:00",28.815329,77.153010,PM2.5,83,365,266
India,Delhi,Delhi,"Alipur, Delhi - DPCC","10-03-2025 23:00:00",28.815329,77.153010,PM10,137,361,218
India,Delhi,Delhi,"Alipur, Delhi - DPCC","10-03-2025 23:00:00",28.815329,77.153010,SO2,8,31,19
India,Delhi,Delhi,"Alipur, Delhi - DPCC","10-03-2025 23:00:00",28.815329,77.153010,CO,30,82,61
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","10-03-2025 23:00:00",28.647622,77.3158090,NO2,51,161,91
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","10-03-2025 23:00:00",28.695381,77.181665,NO2,20,163,76
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","10-03-2025 23:00:00",28.4706914,77.1099364,PM2.5,71,280,143
India,Delhi,Delhi,"Bawana, Delhi - DPCC","10-03-2025 23:00:00",28.776200,77.051074,PM2.5,87,384,267
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","10-03-2025 23:00:00",28.5627763,77.1180053,CO,30,112,63
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","10-03-2025 23:00:00",28.5627763,77.1180053,OZONE,6,163,81
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","10-03-2025 23:00:00",28.6811736,77.3025234,PM2.5,46,129,70
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","10-03-2025 23:00:00",28.6811736,77.3025234,NO2,42,68,51
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","10-03-2025 23:00:00",28.6811736,77.3025234,NH3,10,12,10
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","10-03-2025 23:00:00",28.6811736,77.3025234,SO2,13,27,17
India,Delhi,Delhi,"ITO, Delhi - CPCB","10-03-2025 23:00:00",28.628624,77.241060,PM10,97,220,152
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","10-03-2025 23:00:00",21.219665,81.630094,PM2.5,NA,NA,NA
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","10-03-2025 23:00:00",21.219665,81.630094,NO2,NA,NA,NA
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","10-03-2025 23:00:00",21.219665,81.630094,SO2,NA,NA,NA
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","10-03-2025 23:00:00",21.237755,81.705301,PM10,62,145,101
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","10-03-2025 23:00:00",21.237755,81.705301,SO2,10,32,16
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","10-03-2025 23:00:00",21.371751,81.664929,PM10,NA,NA,NA
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","10-03-2025 23:00:00",28.498571,77.264840,PM2.5,75,322,176
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","10-03-2025 23:00:00",28.5710274,77.0719006,CO,39,113,75
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","10-03-2025 23:00:00",28.656756,77.227234,PM10,121,193,150
India,Delhi,Delhi,"DTU, Delhi - CPCB","10-03-2025 23:00:00",28.7500499,77.1112615,NO2,33,55,42
India,Delhi,Delhi,"Bawana, Delhi - DPCC","10-03-2025 23:00:00",28.776200,77.051074,NH3,7,10,8
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","10-03-2025 23:00:00",28.7256504,77.2011573,NO2,10,22,16
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","10-03-2025 23:00:00",28.732820,77.170633,NO2,35,115,69
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","10-03-2025 23:00:00",28.732820,77.170633,CO,28,188,91
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","10-03-2025 23:00:00",28.580280,77.233829,PM10,116,248,163
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","10-03-2025 23:00:00",28.580280,77.233829,OZONE,17,90,52
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","10-03-2025 23:00:00",28.588333,77.221667,PM2.5,59,331,185
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","10-03-2025 23:00:00",28.588333,77.221667,NO2,92,184,114
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","10-03-2025 23:00:00",28.5918245,77.2273074,PM10,NA,NA,NA
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","10-03-2025 23:00:00",28.611281,77.237738,PM2.5,80,336,222
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","10-03-2025 23:00:00",28.636429,77.201067,PM2.5,60,323,189
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","10-03-2025 23:00:00",28.636429,77.201067,NH3,8,14,11
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","10-03-2025 23:00:00",28.636429,77.201067,SO2,10,16,13
India,Delhi,Delhi,"Mundka, Delhi - DPCC","10-03-2025 23:00:00",28.684678,77.076574,PM2.5,87,325,229
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","10-03-2025 23:00:00",23.107969,72.574648,NO2,NA,NA,NA
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","10-03-2025 23:00:00",23.107969,72.574648,NH3,NA,NA,NA
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","10-03-2025 23:00:00",23.107969,72.574648,SO2,12,80,32
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","10-03-2025 23:00:00",23.107969,72.574648,CO,4,137,62
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","10-03-2025 23:00:00",23.002657,72.591912,NO2,29,31,30
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","10-03-2025 23:00:00",23.002657,72.591912,CO,10,68,37
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","10-03-2025 23:00:00",23.020509,72.579261,OZONE,1,130,59
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","10-03-2025 23:00:00",23.016834,72.625775,PM2.5,46,354,181
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","10-03-2025 23:00:00",23.016834,72.625775,NH3,2,22,8
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","10-03-2025 23:00:00",23.016834,72.625775,SO2,27,116,79
India,Delhi,Delhi,"Pusa, Delhi - DPCC","10-03-2025 23:00:00",28.639652,77.146275,CO,4,61,24
India,Delhi,Delhi,"Pusa, Delhi - DPCC","10-03-2025 23:00:00",28.639652,77.146275,OZONE,2,51,27
India,Delhi,Delhi,"Pusa, Delhi - IMD","10-03-2025 23:00:00",28.636110,77.173332,PM2.5,81,269,175
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","10-03-2025 23:00:00",28.563262,77.186937,SO2,6,38,23
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","10-03-2025 23:00:00",28.563262,77.186937,CO,6,123,61
India,Delhi,Delhi,"Rohini, Delhi - DPCC","10-03-2025 23:00:00",28.732528,77.119920,NO2,26,150,83
India,Delhi,Delhi,"Rohini, Delhi - DPCC","10-03-2025 23:00:00",28.732528,77.119920,SO2,10,27,15
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","10-03-2025 23:00:00",28.6514781,77.1473105,PM10,117,213,155
India,Delhi,Delhi,"Mundka, Delhi - DPCC","10-03-2025 23:00:00",28.684678,77.076574,CO,12,88,41
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","10-03-2025 23:00:00",28.60909,77.0325413,PM10,114,159,132
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","10-03-2025 23:00:00",28.570173,76.933762,PM10,101,182,136
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","10-03-2025 23:00:00",28.570173,76.933762,OZONE,54,242,142
India,Delhi,Delhi,"Narela, Delhi - DPCC","10-03-2025 23:00:00",28.822836,77.101981,OZONE,8,50,32
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","10-03-2025 23:00:00",28.567890,77.250515,NH3,7,21,10
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","10-03-2025 23:00:00",28.567890,77.250515,SO2,7,23,14
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","10-03-2025 23:00:00",28.5504249,77.2159377,PM10,149,394,216
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","10-03-2025 23:00:00",28.710508,77.249485,PM10,111,229,155
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","10-03-2025 23:00:00",28.531346,77.190156,NH3,6,9,7
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","10-03-2025 23:00:00",28.672342,77.315260,NH3,1,5,3
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","10-03-2025 23:00:00",28.672342,77.315260,CO,37,106,65
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","10-03-2025 23:00:00",28.699793,77.165453,PM2.5,83,350,249
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","10-03-2025 23:00:00",28.699793,77.165453,NO2,64,254,132
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","10-03-2025 23:00:00",28.699793,77.165453,NH3,12,24,18
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","10-03-2025 23:00:00",28.6573814,77.1585447,OZONE,8,134,67
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","10-03-2025 23:00:00",28.530785,77.271255,PM10,130,296,193
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","10-03-2025 23:00:00",28.674045,77.131023,NH3,10,13,11
India,Delhi,Delhi,"Pusa, Delhi - DPCC","10-03-2025 23:00:00",28.639652,77.146275,NO2,26,133,68
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","10-03-2025 23:00:00",21.613267,73.010555,PM10,70,116,98
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","10-03-2025 23:00:00",20.362421,72.918013,OZONE,2,2,2
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","10-03-2025 23:00:00",22.969611,72.643500,CO,18,99,42
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","10-03-2025 23:00:00",28.593883,76.270653,OZONE,14,18,15
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","10-03-2025 23:00:00",28.39072,77.30059,PM10,88,136,109
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","10-03-2025 23:00:00",28.39072,77.30059,OZONE,35,78,52
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","10-03-2025 23:00:00",28.376058,77.315741,PM2.5,44,49,46
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","10-03-2025 23:00:00",28.376058,77.315741,NO2,30,32,31
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","10-03-2025 23:00:00",12.938539,77.590100,CO,2,31,21
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","10-03-2025 23:00:00",12.920984,77.584908,PM10,49,262,91
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","10-03-2025 23:00:00",12.7816279,77.6299145,NH3,6,7,6
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","10-03-2025 23:00:00",30.943887,76.801991,OZONE,37,171,129
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","10-03-2025 23:00:00",34.066206,74.819820,PM2.5,NA,NA,NA
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","10-03-2025 23:00:00",34.066206,74.819820,NH3,NA,NA,NA
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","10-03-2025 23:00:00",28.4275,77.1465,OZONE,21,42,42
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","10-03-2025 23:00:00",30.943887,76.801991,SO2,4,103,27
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","10-03-2025 23:00:00",28.422681,77.148944,NO2,2,163,44
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","10-03-2025 23:00:00",28.4227,77.0667,NH3,6,10,8
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","10-03-2025 23:00:00",21.613267,73.010555,CO,10,101,47
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","10-03-2025 23:00:00",23.163798,72.677768,PM2.5,NA,NA,NA
India,Gujarat,Surat,"Science Center, Surat - SMC","10-03-2025 23:00:00",21.170046,72.795405,PM10,34,500,192
India,Gujarat,Surat,"Science Center, Surat - SMC","10-03-2025 23:00:00",21.170046,72.795405,CO,30,76,50
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","10-03-2025 23:00:00",15.888653,74.541751,PM10,NA,NA,NA
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","10-03-2025 23:00:00",15.888653,74.541751,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","10-03-2025 23:00:00",12.9135218,77.5950804,SO2,7,10,8
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","10-03-2025 23:00:00",14.475800,75.905200,OZONE,19,20,19
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","10-03-2025 23:00:00",15.459706,75.008381,CO,20,137,38
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB","10-03-2025 23:00:00",14.791800,75.389600,NH3,4,6,5
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB","10-03-2025 23:00:00",14.791800,75.389600,CO,23,25,24
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB","10-03-2025 23:00:00",14.791800,75.389600,OZONE,NA,NA,NA
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","10-03-2025 23:00:00",15.3714823,75.1160168,PM10,48,53,49
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","10-03-2025 23:00:00",17.321993,76.822628,PM10,46,110,66
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","10-03-2025 23:00:00",17.321993,76.822628,OZONE,23,77,50
